filename,tempo,harm_mean,harm_var,perc_mean,perc_var,chromastft_mean,chromastft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwitdh_var,zero_cross_mean,zero_cross_var,mfcc1_mean,mfcc2_var,mfcc3_mean,mfcc4_var,mfcc5_mean,mfcc6_var,mfcc7_mean,mfcc8_var,mfcc9_mean,mfcc10_var,mfcc11_mean,mfcc12_var,mfcc13_mean,mfcc14_var,mfcc15_mean,mfcc16_var,mfcc17_mean,mfcc18_var,mfcc19_mean,mfcc20_var,mfcc21_mean,mfcc22_var,mfcc23_mean,mfcc24_var,mfcc25_mean,mfcc26_var,mfcc27_mean,mfcc28_var,mfcc29_mean,mfcc30_var,mfcc31_mean,mfcc32_var,mfcc33_mean,mfcc34_var,mfcc35_mean,mfcc36_var,mfcc37_mean,mfcc38_var,mfcc39_mean,mfcc40_var,label
blues.00093.wav,58.72691761363637,1.5041628103062976e-06,0.005319018382579088,-0.00010428552195662633,0.00023675691045355052,0.3777356743812561,0.09639132767915726,0.06589096784591675,0.0018041469156742096,570.150688164495,104951.64843178395,995.0934727247494,84457.87013967003,0.021700549051857584,0.00011753311866021876,-350.35888671875,2658.62109375,169.54632568359375,622.736572265625,31.780231475830078,316.8248291015625,16.713754653930664,213.63356018066406,28.661758422851562,188.3433074951172,19.24909019470215,68.67593383789062,7.846699237823486,40.6322135925293,10.039795875549316,36.653404235839844,4.742694854736328,40.674659729003906,2.9156229496002197,36.65643310546875,3.8965418338775635,46.58588790893555,1.8103498220443726,42.37941360473633,-5.970981121063232,35.50249099731445,-5.2587480545043945,33.8843879699707,-0.2288823127746582,38.6986198425293,-1.7753275632858276,35.26728057861328,-3.7088396549224854,34.14606857299805,0.17516900599002838,34.54317855834961,2.0766782760620117,44.244163513183594,-2.8920040130615234,61.47661590576172,blues
blues.00087.wav,172.265625,2.2546801119460724e-06,0.01814313791692257,-8.053466444835067e-05,0.003557490650564432,0.33674198389053345,0.09468477219343185,0.15801171958446503,0.002717875875532627,1441.9992541935492,387323.6111519078,1870.239190722844,146888.7112453369,0.050889337025928794,0.0011554584950490036,-155.51651000976562,3074.938232421875,125.65575408935547,802.1495971679688,1.5753216743469238,493.7256774902344,45.82986831665039,354.1428527832031,0.9089944958686829,262.1740417480469,25.3912410736084,157.6517791748047,-10.813491821289062,240.34263610839844,15.574149131774902,130.20953369140625,-11.929205894470215,161.7223358154297,1.2717782258987427,109.13390350341797,-6.661503314971924,106.97065734863281,-0.7791247963905334,111.84590148925781,-7.749224662780762,74.2123794555664,0.4193073809146881,87.80500793457031,-7.029631614685059,84.76614379882812,4.009108543395996,61.712432861328125,-6.26602840423584,53.56544494628906,0.9513339996337891,64.03236389160156,2.0064611434936523,68.35438537597656,-5.735762596130371,84.03463745117188,blues
blues.00050.wav,135.99917763157896,-1.3778503671346698e-06,0.01409995649009943,-4.109013025299646e-05,0.012255888432264328,0.4009089469909668,0.08965284377336502,0.18233932554721832,0.003974695224314928,1945.620793752329,147369.5512563267,2082.176476970467,73369.00662350631,0.08580598152089783,0.001220013753226274,-83.00167846679688,2508.607177734375,107.06743621826172,314.4084777832031,-25.323680877685547,340.755126953125,57.122074127197266,204.3390350341797,0.08129866421222687,138.09759521484375,34.70890426635742,73.0376968383789,-11.047215461730957,101.76056671142578,20.533279418945312,52.15265655517578,-11.2201509475708,60.90003967285156,14.839781761169434,59.19105529785156,-10.229966163635254,43.78206253051758,12.54285717010498,50.452110290527344,-9.772626876831055,45.12624740600586,2.560520887374878,45.16535186767578,-6.298748970031738,46.59269332885742,3.008488416671753,33.836429595947266,-8.717001914978027,38.787235260009766,-0.32524624466896057,56.9517936706543,-2.984734296798706,42.425682067871094,0.7146171927452087,55.56814956665039,blues
blues.00044.wav,135.99917763157896,-0.0021695662289857864,0.010282174684107304,-0.0046584587544202805,0.0031416339334100485,0.3901600241661072,0.08628572523593903,0.13617800176143646,0.00046661257511004806,2279.2655430872524,170943.70460344583,2375.084795360653,53001.03227811233,0.09257049088138544,0.0009004298017083246,-109.53234100341797,826.4802856445312,86.92649841308594,227.93997192382812,-8.62498950958252,278.4016418457031,64.489501953125,82.3214340209961,-6.306034564971924,55.12107467651367,43.64582061767578,38.844749450683594,-8.293103218078613,51.654361724853516,28.54642677307129,54.9127311706543,-14.081589698791504,77.67284393310547,8.136634826660156,85.49683380126953,-21.490427017211914,69.56591033935547,11.086616516113281,95.06881713867188,-5.094468116760254,91.48141479492188,3.978771924972534,68.8656997680664,-12.864776611328125,52.809814453125,12.342427253723145,61.300636291503906,0.02058548852801323,73.2735366821289,-0.7392382621765137,56.313297271728516,-5.130451202392578,96.00796508789062,3.307131290435791,92.61492919921875,blues
blues.00078.wav,123.046875,1.2929494005220477e-05,0.027132511138916016,0.0011238042498007417,0.01565686985850334,0.41425758600234985,0.08297467976808548,0.25794896483421326,0.0027300622314214706,2333.7163894951086,89830.06939427891,2227.415627212975,30643.873814064988,0.12386319659442724,0.0005565215291049023,-2.551016330718994,735.3646240234375,101.25788116455078,164.13426208496094,-33.92729187011719,142.82717895507812,41.518402099609375,99.8373794555664,-13.815157890319824,105.01424407958984,31.92072296142578,48.342281341552734,-21.868600845336914,66.76727294921875,24.458948135375977,42.86833572387695,-15.881363868713379,41.042320251464844,15.794474601745605,32.81214904785156,-14.372410774230957,43.872127532958984,12.507440567016602,41.15615463256836,-13.373969078063965,39.46841812133789,6.11275053024292,31.85930633544922,-9.069669723510742,35.5279655456543,5.033295631408691,24.00926399230957,-11.333126068115234,35.2332878112793,3.1684956550598145,30.374691009521484,-4.571701526641846,46.8553581237793,-4.033881187438965,35.250755310058594,blues
blues.00079.wav,78.30255681818181,1.748501745169051e-05,0.04007728397846222,-2.2054588043829426e-05,0.012194997631013393,0.4215344786643982,0.07873230427503586,0.2707482874393463,0.0018969723023474216,2443.2389164212004,130582.52212307102,2358.3844919404196,31657.558213304346,0.12473545133513932,0.001185921460673177,-3.5590715408325195,1020.6433715820312,92.92778778076172,171.49610900878906,-25.11854362487793,148.00332641601562,45.18721008300781,65.70567321777344,-10.871893882751465,70.289306640625,31.862422943115234,42.49345016479492,-18.05792236328125,72.84970092773438,28.62801170349121,48.1818962097168,-10.234053611755371,59.05720138549805,14.673486709594727,41.7898063659668,-14.906988143920898,30.210163116455078,14.75164794921875,28.55501365661621,-15.609781265258789,40.881343841552734,9.549894332885742,42.95221710205078,-14.79872989654541,35.29844284057617,2.074836492538452,46.79323196411133,-13.824647903442383,38.1525764465332,3.571469783782959,33.2597541809082,-5.971642017364502,34.376949310302734,-1.647438645362854,59.87318420410156,blues
blues.00045.wav,129.19921875,-0.0020898059010505676,0.013830977492034435,-0.004861523862928152,0.002338091842830181,0.42972078919410706,0.09001432359218597,0.14830446243286133,0.0007087622070685029,1739.0461610043803,144992.5446191186,2290.400608042508,65425.45146482879,0.048051863631965945,0.0002663457698385263,-163.24313354492188,670.504638671875,89.7848892211914,207.69915771484375,12.977458953857422,135.02101135253906,80.69248962402344,43.34056854248047,3.6667749881744385,32.88130569458008,39.7451286315918,38.83114242553711,-5.400378704071045,43.949527740478516,26.49867057800293,31.576730728149414,-13.163737297058105,37.96629333496094,2.7070131301879883,35.917171478271484,-20.552906036376953,38.92280578613281,6.0071892738342285,37.751041412353516,-2.9081320762634277,50.26583480834961,-0.4348350167274475,31.989883422851562,-17.545372009277344,38.85939407348633,4.154167652130127,31.966548919677734,-5.990098476409912,36.06645965576172,-7.862035751342773,31.96647071838379,-8.565295219421387,31.824983596801758,1.8571712970733643,42.82979965209961,blues
blues.00051.wav,99.38401442307692,-3.7679888009733986e-06,0.01811334490776062,-4.572241596179083e-05,0.00918253418058157,0.3937113285064697,0.08523299545049667,0.19665054976940155,0.0017080452525988221,1977.1089041738976,137275.2801923163,1927.4390139939492,73861.0171119558,0.1066270952254257,0.0009458024302537551,-55.59663009643555,1013.140869140625,114.95121765136719,318.582275390625,-37.06935119628906,205.1439666748047,64.90438079833984,68.89317321777344,-7.164943218231201,93.67144775390625,15.2547025680542,115.03964233398438,-16.23533058166504,97.75569152832031,18.64357566833496,77.92227172851562,-9.752285957336426,68.48680877685547,21.465389251708984,73.3788833618164,-5.652097702026367,72.01658630371094,12.784239768981934,99.3160400390625,-16.537031173706055,55.86896514892578,3.797079086303711,54.18537902832031,-7.895242691040039,57.78683090209961,8.477640151977539,56.325809478759766,-4.067899227142334,47.108768463134766,3.206017255783081,50.184814453125,-5.180142402648926,54.7029914855957,-1.2800464630126953,58.004058837890625,blues
blues.00086.wav,123.046875,-1.2693047210632358e-05,0.011529839597642422,-5.6874327128753066e-05,0.002918071346357465,0.36590296030044556,0.09644266217947006,0.12492372840642929,0.0036685680970549583,1245.5817719265856,713785.828167295,1634.2884054025412,335482.28330677014,0.04882661329334365,0.002729048298537565,-212.81539916992188,7250.4951171875,139.06922912597656,1556.64453125,9.454341888427734,732.64501953125,35.44626998901367,258.1804504394531,12.70954418182373,310.748779296875,20.417665481567383,186.04800415039062,-5.573952674865723,180.325439453125,10.893662452697754,102.06131744384766,-8.731712341308594,140.59609985351562,8.055455207824707,76.00222778320312,0.16379715502262115,95.23538970947266,2.641746759414673,75.52668762207031,-1.025734782218933,76.21576690673828,-1.4032177925109863,72.58080291748047,-4.704832553863525,72.98464965820312,1.1418108940124512,100.29981231689453,-9.476273536682129,81.19392395019531,-2.1909122467041016,54.765384674072266,-4.098109722137451,52.251922607421875,-3.3432798385620117,45.74042510986328,blues
blues.00092.wav,83.35433467741936,-1.720138970995322e-05,0.004177821334451437,-0.00014307411038316786,0.0005144214956089854,0.3910651206970215,0.1004493311047554,0.0630437433719635,0.0015332913026213646,918.3602067959017,523189.5035773918,1436.6652243592628,192313.0907983671,0.03231802075270898,0.001601446278661144,-332.3079833984375,7289.0458984375,128.0807647705078,965.9974975585938,28.82521629333496,1186.0838623046875,41.8360595703125,303.9361877441406,31.234664916992188,229.02513122558594,23.358219146728516,159.81753540039062,5.787222862243652,187.020263671875,8.996201515197754,148.59201049804688,-3.8611273765563965,183.8490753173828,3.739000082015991,95.79747009277344,-0.8690585494041443,90.78581237792969,-0.43693074584007263,82.65477752685547,1.4746558666229248,92.25211334228516,-1.5670479536056519,68.9649887084961,-0.8314690589904785,57.666439056396484,2.168971300125122,60.42583084106445,-3.8919129371643066,72.65251159667969,-4.197279453277588,43.203739166259766,-5.932183265686035,45.36576461791992,-3.447434663772583,32.36425018310547,blues
